iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
18809,18809,9647.67492016538,9647.67492016538,9938.693086630221,291.0181664648402,0.08220028539417032,False,False
18810,18810,9647.67492016538,9647.67492016538,9761.923670823782,114.24875065840185,0.08215918525147324,False,False
18811,18811,9647.67492016538,9647.67492016538,9937.187062537321,289.5121423719404,0.0821181056588475,False,False
18812,18812,9647.67492016538,9647.67492016538,10942.781186402739,1295.1062662373593,0.08207704660601808,False,False
18813,18813,9647.67492016538,9647.67492016538,10737.715635384886,1090.0407152195057,0.08203600808271508,False,False
18814,18814,9647.67492016538,9647.67492016538,10538.55475352927,890.8798333638892,0.08199499007867372,False,False
18815,18815,9647.67492016538,9647.67492016538,11564.508819176257,1916.8338990108775,0.0819539925836344,False,False
18816,18816,9647.67492016538,9647.67492016538,10003.593185822694,355.91826565731344,0.08191301558734258,False,False
18817,18817,9647.67492016538,9647.67492016538,10148.752943328574,501.0780231631934,0.08187205907954892,False,False
18818,18818,9647.67492016538,9647.67492016538,10686.363778639487,1038.688858474107,0.08183112305000914,False,False
18819,18819,9647.67492016538,9647.67492016538,10982.961811276136,1335.2868911107564,0.08179020748848415,False,False
18820,18820,9647.67492016538,9647.67492016538,11596.217406363441,1948.5424861980607,0.08174931238473991,False,False
18821,18821,9647.67492016538,9647.67492016538,10115.351104581308,467.6761844159288,0.08170843772854754,False,False
18822,18822,9647.67492016538,9647.67492016538,11276.211464734046,1628.5365445686655,0.08166758350968327,False,False
18823,18823,9647.67492016538,9647.67492016538,10840.69078499707,1193.01586483169,0.08162674971792844,False,False
18824,18824,9647.67492016538,9647.67492016538,10226.53465201783,578.85973185245,0.08158593634306949,False,False
18825,18825,9647.67492016538,9647.67492016538,10534.828253381573,887.1533332161924,0.08154514337489795,False,False
18826,18826,9647.67492016538,9647.67492016538,10756.004870962599,1108.3299507972195,0.0815043708032105,False,False
18827,18827,9647.67492016538,9647.67492016538,10410.407251234672,762.7323310692916,0.0814636186178089,False,False
18828,18828,9647.67492016538,9647.67492016538,9935.348024036717,287.67310387133614,0.0814228868085,False,False
18829,18829,9647.67492016538,9647.67492016538,10909.319595985024,1261.6446758196437,0.08138217536509576,False,False
18830,18830,9647.67492016538,9647.67492016538,9700.432880517921,52.757960352540294,0.08134148427741321,False,False
18831,18831,9647.67492016538,9647.67492016538,9738.75478916491,91.0798689995305,0.08130081353527452,False,False
18832,18832,9647.67492016538,9647.67492016538,10712.075709355282,1064.4007891899016,0.08126016312850688,False,False
18833,18833,9647.67492016538,9647.67492016538,9914.918502106626,267.243581941246,0.08121953304694263,False,False
18834,18834,9647.67492016538,9647.67492016538,9885.68630872705,238.0113885616696,0.08117892328041916,False,False
18835,18835,9647.67492016538,9647.67492016538,11227.344785224159,1579.6698650587794,0.08113833381877895,False,False
18836,18836,9647.67492016538,9647.67492016538,10301.07456608454,653.3996459191602,0.08109776465186957,False,False
18837,18837,9647.67492016538,9647.67492016538,10041.740255917255,394.06533575187495,0.08105721576954364,False,False
18838,18838,9647.67492016538,9647.67492016538,10020.967174518653,373.2922543532724,0.08101668716165887,False,False
18839,18839,9647.67492016538,9647.67492016538,11205.045168701487,1557.3702485361061,0.08097617881807806,False,False
18840,18840,9647.67492016538,9647.67492016538,11079.655834291072,1431.9809141256915,0.08093569072866902,False,False
18841,18841,9647.67492016538,9647.67492016538,11692.136743116864,2044.4618229514833,0.08089522288330468,False,False
18842,18842,9647.67492016538,9647.67492016538,11434.940118999992,1787.2651988346122,0.08085477527186304,False,False
18843,18843,9647.67492016538,9647.67492016538,9707.273312587438,59.59839242205907,0.08081434788422712,False,False
18844,18844,9647.67492016538,9647.67492016538,11285.977208010941,1638.3022878455613,0.080773940710285,False,False
18845,18845,9647.67492016538,9647.67492016538,10907.849482791451,1260.1745626260704,0.08073355373992985,False,False
18846,18846,9647.67492016538,9647.67492016538,9926.073804735253,278.3988845698733,0.0806931869630599,False,False
18847,18847,9647.67492016538,9647.67492016538,9735.108677047378,87.43375688199767,0.08065284036957839,False,False
18848,18848,9647.67492016538,9647.67492016538,10874.472679903338,1226.7977597379572,0.08061251394939359,False,False
18849,18849,9647.67492016538,9647.67492016538,10724.591819951895,1076.9168997865145,0.0805722076924189,False,False
18850,18850,9647.67492016538,9647.67492016538,9830.33387235167,182.6589521862893,0.0805319215885727,False,False
18851,18851,9647.67492016538,9647.67492016538,10929.40387009478,1281.7289499293995,0.08049165562777841,False,False
18852,18852,9647.67492016538,9647.67492016538,11159.94812661014,1512.27320644476,0.08045140979996453,False,False
18853,18853,9647.67492016538,9647.67492016538,9960.542741582758,312.867821417378,0.08041118409506455,False,False
18854,18854,9638.391938046245,9638.391938046245,9638.391938046245,-9.282982119135,0.08037097850301703,True,False
18855,18855,9638.391938046245,9638.391938046245,10239.085907968001,600.6939699217571,0.08033079301376551,False,False
18856,18856,9638.391938046245,9638.391938046245,10895.001813082083,1256.6098750358385,0.08029062761725864,False,False
18857,18857,9638.391938046245,9638.391938046245,10712.09755567277,1073.7056176265244,0.08025048230345001,False,False
18858,18858,9638.391938046245,9638.391938046245,9884.049640385529,245.6577023392839,0.0802103570622983,False,False
18859,18859,9638.391938046245,9638.391938046245,10494.47007109232,856.0781330460754,0.08017025188376715,False,False
18860,18860,9638.391938046245,9638.391938046245,11058.896908807379,1420.504970761135,0.08013016675782528,False,False
18861,18861,9638.391938046245,9638.391938046245,9957.562457911901,319.1705198656565,0.08009010167444637,False,False
18862,18862,9638.391938046245,9638.391938046245,11320.097788560053,1681.705850513808,0.08005005662360914,False,False
18863,18863,9638.391938046245,9638.391938046245,10446.833489048751,808.4415510025071,0.08001003159529735,False,False
18864,18864,9638.391938046245,9638.391938046245,10596.22657786594,957.8346398196946,0.0799700265794997,False,False
18865,18865,9638.391938046245,9638.391938046245,9952.324290781185,313.9323527349402,0.07993004156620995,False,False
18866,18866,9638.391938046245,9638.391938046245,11118.531542624103,1480.1396045778592,0.07989007654542685,False,False
18867,18867,9638.391938046245,9638.391938046245,11260.097995654081,1621.706057607836,0.07985013150715414,False,False
18868,18868,9638.391938046245,9638.391938046245,11095.232133330592,1456.8401952843462,0.07981020644140058,False,False
18869,18869,9638.391938046245,9638.391938046245,10381.03595187885,742.6440138326049,0.07977030133817987,False,False
18870,18870,9638.391938046245,9638.391938046245,10038.987179559024,400.5952415127792,0.07973041618751078,False,False
18871,18871,9638.391938046245,9638.391938046245,11182.007191238781,1543.615253192537,0.07969055097941705,False,False
18872,18872,9638.391938046245,9638.391938046245,9992.00160447979,353.60966643354624,0.07965070570392734,False,False
18873,18873,9638.391938046245,9638.391938046245,11100.216616607153,1461.8246785609085,0.07961088035107539,False,False
18874,18874,9638.391938046245,9638.391938046245,11094.293087554024,1455.9011495077787,0.07957107491089985,False,False
18875,18875,9638.391938046245,9638.391938046245,9752.499689390364,114.10775134412015,0.0795312893734444,False,False
18876,18876,9638.391938046245,9638.391938046245,10678.4076257324,1040.0156876861545,0.07949152372875769,False,False
18877,18877,9638.391938046245,9638.391938046245,9998.545295064576,360.1533570183311,0.0794517779668933,False,False
18878,18878,9638.391938046245,9638.391938046245,9970.573866173052,332.18192812680655,0.07941205207790986,False,False
18879,18879,9638.391938046245,9638.391938046245,10526.645295953334,888.2533579070905,0.0793723460518709,False,False
18880,18880,9638.391938046245,9638.391938046245,10135.84823354467,497.4562954984249,0.07933265987884498,False,False
18881,18881,9638.391938046245,9638.391938046245,10613.33888215087,974.9469441046257,0.07929299354890557,False,False
18882,18882,9638.391938046245,9638.391938046245,10075.330137519451,436.93819947320577,0.07925334705213112,False,False
18883,18883,9638.391938046245,9638.391938046245,10681.164344975996,1042.7724069297508,0.07921372037860505,False,False
18884,18884,9638.391938046245,9638.391938046245,10937.188926816565,1298.7969887703211,0.07917411351841576,False,False
18885,18885,9638.391938046245,9638.391938046245,10724.790013388414,1086.3980753421688,0.07913452646165656,False,False
18886,18886,9638.391938046245,9638.391938046245,10807.033052970419,1168.6411149241737,0.07909495919842573,False,False
18887,18887,9638.391938046245,9638.391938046245,10144.375504972148,505.98356692590295,0.07905541171882652,False,False
18888,18888,9638.391938046245,9638.391938046245,10320.024350047892,681.6324120016471,0.07901588401296711,False,False
18889,18889,9638.391938046245,9638.391938046245,10167.028361167966,528.6364231217215,0.07897637607096063,False,False
18890,18890,9638.391938046245,9638.391938046245,10598.165462314866,959.7735242686208,0.07893688788292516,False,False
18891,18891,9638.391938046245,9638.391938046245,10555.358744215535,916.9668061692904,0.07889741943898369,False,False
18892,18892,9638.391938046245,9638.391938046245,9796.262254397046,157.87031635080223,0.0788579707292642,False,False
18893,18893,9638.391938046245,9638.391938046245,10614.325059866645,975.9331218204013,0.07881854174389959,False,False
18894,18894,9638.391938046245,9638.391938046245,10507.241055553515,868.8491175072702,0.07877913247302763,False,False
18895,18895,9638.391938046245,9638.391938046245,10128.727390760874,490.3354527146286,0.07873974290679113,False,False
18896,18896,9638.391938046245,9638.391938046245,10602.647407783226,964.2554697369817,0.07870037303533774,False,False
18897,18897,9638.391938046245,9638.391938046245,10394.59007028989,756.198132243646,0.07866102284882007,False,False
18898,18898,9638.391938046245,9638.391938046245,10231.027692407322,592.635754361077,0.07862169233739567,False,False
18899,18899,9638.391938046245,9638.391938046245,10172.579155165044,534.1872171187993,0.07858238149122697,False,False
18900,18900,9638.391938046245,9638.391938046245,10169.00349128003,530.6115532337853,0.07854309030048136,False,False
18901,18901,9638.391938046245,9638.391938046245,10543.606945581956,905.2150075357115,0.07850381875533113,False,False
18902,18902,9638.391938046245,9638.391938046245,9817.990410427581,179.59847238133568,0.07846456684595346,False,False
18903,18903,9638.391938046245,9638.391938046245,11279.320543790629,1640.9286057443833,0.0784253345625305,False,False
18904,18904,9638.391938046245,9638.391938046245,10012.10812131873,373.7161832724847,0.07838612189524923,False,False
18905,18905,9638.391938046245,9638.391938046245,10517.971866329854,879.5799282836089,0.07834692883430161,False,False
18906,18906,9638.391938046245,9638.391938046245,10739.397067235757,1101.0051291895124,0.07830775536988446,False,False
18907,18907,9638.391938046245,9638.391938046245,9935.314644474003,296.92270642775827,0.07826860149219952,False,False
18908,18908,9638.391938046245,9638.391938046245,10934.28708499304,1295.8951469467966,0.07822946719145343,False,False
18909,18909,9638.391938046245,9638.391938046245,11490.739844494798,1852.3479064485527,0.07819035245785771,False,False
18910,18910,9638.391938046245,9638.391938046245,10688.278248316543,1049.8863102702971,0.07815125728162879,False,False
18911,18911,9638.391938046245,9638.391938046245,10914.16175173451,1275.7698136882645,0.07811218165298799,False,False
18912,18912,9638.391938046245,9638.391938046245,10734.27808051803,1095.8861424717843,0.07807312556216148,False,False
18913,18913,9638.391938046245,9638.391938046245,9829.84334827932,191.45141023307562,0.07803408899938041,False,False
18914,18914,9638.391938046245,9638.391938046245,10306.749664655694,668.3577266094499,0.07799507195488072,False,False
18915,18915,9638.391938046245,9638.391938046245,10010.866151180388,372.4742131341421,0.07795607441890329,False,False
18916,18916,9638.391938046245,9638.391938046245,11188.32210472706,1549.9301666808158,0.07791709638169383,False,False
18917,18917,9638.391938046245,9638.391938046245,10994.038398823937,1355.6464607776934,0.07787813783350299,False,False
18918,18918,9638.391938046245,9638.391938046245,10558.523379426615,920.1314413803702,0.07783919876458625,False,False
18919,18919,9638.391938046245,9638.391938046245,9918.747076330039,280.35513828379425,0.07780027916520395,False,False
18920,18920,9638.391938046245,9638.391938046245,9900.648697812057,262.25675976581283,0.07776137902562136,False,False
18921,18921,9638.391938046245,9638.391938046245,9857.215351355144,218.82341330889864,0.07772249833610856,False,False
18922,18922,9638.391938046245,9638.391938046245,10957.246690805405,1318.854752759159,0.0776836370869405,False,False
18923,18923,9638.391938046245,9638.391938046245,10259.606053575213,621.2141155289687,0.07764479526839704,False,False
18924,18924,9638.391938046245,9638.391938046245,10898.620955035054,1260.2290169888083,0.07760597287076285,False,False
18925,18925,9638.391938046245,9638.391938046245,11015.196974557697,1376.8050365114518,0.07756716988432746,False,False
18926,18926,9638.391938046245,9638.391938046245,11318.423421831556,1680.0314837853114,0.07752838629938531,False,False
18927,18927,9638.391938046245,9638.391938046245,10038.869974894415,400.4780368481693,0.07748962210623561,False,False
18928,18928,9638.391938046245,9638.391938046245,10124.412586293975,486.02064824773004,0.0774508772951825,False,False
18929,18929,9638.391938046245,9638.391938046245,11253.382517845059,1614.9905797988135,0.07741215185653492,False,False
18930,18930,9638.391938046245,9638.391938046245,10325.572467922844,687.1805298765988,0.07737344578060666,False,False
18931,18931,9638.391938046245,9638.391938046245,9640.970354567926,2.5784165216804382,0.07733475905771636,False,False
18932,18932,9638.391938046245,9638.391938046245,9971.81394970767,333.4220116614259,0.0772960916781875,False,False
18933,18933,9638.391938046245,9638.391938046245,10072.007584106494,433.6156460602486,0.0772574436323484,False,False
18934,18934,9638.391938046245,9638.391938046245,10296.7962549991,658.4043169528566,0.07721881491053224,False,False
18935,18935,9638.391938046245,9638.391938046245,10321.572009118012,683.1800710717667,0.07718020550307698,False,False
18936,18936,9638.391938046245,9638.391938046245,10066.373638773392,427.98170072714595,0.07714161540032545,False,False
18937,18937,9638.391938046245,9638.391938046245,10972.13732485887,1333.7453868126252,0.07710304459262528,False,False
18938,18938,9638.391938046245,9638.391938046245,10927.306008654972,1288.9140706087273,0.07706449307032899,False,False
18939,18939,9638.391938046245,9638.391938046245,10129.11883306985,490.7268950236046,0.07702596082379382,False,False
18940,18940,9638.391938046245,9638.391938046245,10170.784330576053,532.392392529807,0.07698744784338192,False,False
18941,18941,9638.391938046245,9638.391938046245,10877.582360082597,1239.1904220363522,0.07694895411946025,False,False
18942,18942,9638.391938046245,9638.391938046245,11629.169604140474,1990.7776660942295,0.07691047964240051,False,False
18943,18943,9638.391938046245,9638.391938046245,10298.620797205527,660.2288591592828,0.07687202440257931,False,False
18944,18944,9638.391938046245,9638.391938046245,10283.253721438716,644.8617833924708,0.07683358839037803,False,False
18945,18945,9638.391938046245,9638.391938046245,11184.04786307896,1545.6559250327152,0.07679517159618285,False,False
18946,18946,9638.391938046245,9638.391938046245,10531.775592044858,893.3836539986139,0.07675677401038476,False,False
18947,18947,9638.391938046245,9638.391938046245,9932.032212502392,293.640274456147,0.07671839562337958,False,False
18948,18948,9638.391938046245,9638.391938046245,10194.795381472639,556.4034434263934,0.0766800364255679,False,False
18949,18949,9638.391938046245,9638.391938046245,10705.094601704626,1066.7026636583814,0.0766416964073551,False,False
18950,18950,9638.391938046245,9638.391938046245,10306.749664655694,668.3577266094499,0.07660337555915143,False,False
18951,18951,9638.391938046245,9638.391938046245,10035.153970096846,396.7620320506004,0.07656507387137186,False,False
18952,18952,9638.391938046245,9638.391938046245,11224.577953793205,1586.1860157469598,0.07652679133443618,False,False
18953,18953,9638.391938046245,9638.391938046245,10915.55525951073,1277.163321464485,0.07648852793876897,False,False
18954,18954,9638.391938046245,9638.391938046245,10004.279932523139,365.8879944768938,0.0764502836747996,False,False
18955,18955,9638.391938046245,9638.391938046245,11086.801080492702,1448.409142446457,0.0764120585329622,False,False
18956,18956,9638.391938046245,9638.391938046245,10187.507466604915,549.1155285586694,0.07637385250369572,False,False
18957,18957,9638.391938046245,9638.391938046245,10271.17848578871,632.7865477424655,0.07633566557744387,False,False
18958,18958,9638.391938046245,9638.391938046245,10621.32562504117,982.9336869949249,0.07629749774465515,False,False
18959,18959,9638.391938046245,9638.391938046245,11169.170486163517,1530.7785481172723,0.07625934899578284,False,False
18960,18960,9638.391938046245,9638.391938046245,10941.309775761825,1302.91783771558,0.07622121932128495,False,False
18961,18961,9638.391938046245,9638.391938046245,10683.57288675838,1045.180948712135,0.07618310871162431,False,False
18962,18962,9638.391938046245,9638.391938046245,9767.146173184241,128.7542351379964,0.0761450171572685,False,False
18963,18963,9638.391938046245,9638.391938046245,10281.994865118693,643.6029270724492,0.07610694464868988,False,False
18964,18964,9638.391938046245,9638.391938046245,9914.873344310943,276.4814062646986,0.07606889117636552,False,False
18965,18965,9638.391938046245,9638.391938046245,10683.57288675838,1045.180948712135,0.07603085673077735,False,False
18966,18966,9638.391938046245,9638.391938046245,10998.510081923096,1360.1181438768513,0.07599284130241196,False,False
18967,18967,9638.391938046245,9638.391938046245,11461.657807218719,1823.2658691724728,0.07595484488176076,False,False
18968,18968,9638.391938046245,9638.391938046245,11037.819771418983,1399.4278333727375,0.07591686745931989,False,False
18969,18969,9638.391938046245,9638.391938046245,11314.805035339803,1676.413097293558,0.07587890902559023,False,False
18970,18970,9638.391938046245,9638.391938046245,10066.056209736344,427.66427169009967,0.07584096957107744,False,False
18971,18971,9638.391938046245,9638.391938046245,9697.219221965392,58.827283919146254,0.0758030490862919,False,False
18972,18972,9638.391938046245,9638.391938046245,9652.757825360248,14.365887314002649,0.07576514756174876,False,False
18973,18973,9638.391938046245,9638.391938046245,10607.69300840942,969.3010703631746,0.07572726498796789,False,False
18974,18974,9638.391938046245,9638.391938046245,10093.684796849377,455.2928588031312,0.0756894013554739,False,False
18975,18975,9638.391938046245,9638.391938046245,10931.251891619915,1292.8599535736703,0.07565155665479617,False,False
18976,18976,9638.391938046245,9638.391938046245,10994.038398823937,1355.6464607776934,0.07561373087646879,False,False
18977,18977,9638.391938046245,9638.391938046245,10004.2933360344,365.90139798815454,0.07557592401103055,False,False
18978,18978,9638.391938046245,9638.391938046245,11373.528041339428,1735.1361032931843,0.07553813604902504,False,False
18979,18979,9638.391938046245,9638.391938046245,10169.190652019037,530.7987139727927,0.07550036698100054,False,False
18980,18980,9638.391938046245,9638.391938046245,10883.385531091435,1244.9935930451902,0.07546261679751004,False,False
18981,18981,9638.391938046245,9638.391938046245,10704.572350237218,1066.1804121909731,0.07542488548911129,False,False
18982,18982,9638.391938046245,9638.391938046245,10177.83091835656,539.4389803103153,0.07538717304636673,False,False
18983,18983,9638.391938046245,9638.391938046245,10727.086920196243,1088.694982149999,0.07534947945984356,False,False
18984,18984,9638.391938046245,9638.391938046245,9820.927836323968,182.53589827772427,0.07531180472011363,False,False
18985,18985,9638.391938046245,9638.391938046245,10287.079191994639,648.6872539483944,0.07527414881775359,False,False
18986,18986,9638.391938046245,9638.391938046245,9880.111857520593,241.71991947434822,0.07523651174334471,False,False
18987,18987,9638.391938046245,9638.391938046245,10035.850685573729,397.45874752748324,0.07519889348747305,False,False
18988,18988,9638.391938046245,9638.391938046245,9723.618058108048,85.22612006180267,0.07516129404072931,False,False
18989,18989,9638.391938046245,9638.391938046245,10190.5465423039,552.1546042576558,0.07512371339370895,False,False
18990,18990,9638.391938046245,9638.391938046245,10728.867062767808,1090.475124721563,0.0750861515370121,False,False
18991,18991,9638.391938046245,9638.391938046245,10507.241055553515,868.8491175072702,0.0750486084612436,False,False
18992,18992,9638.391938046245,9638.391938046245,10468.699299358865,830.3073613126192,0.07501108415701299,False,False
18993,18993,9638.391938046245,9638.391938046245,10254.801111261662,616.4091732154184,0.07497357861493448,False,False
18994,18994,9638.391938046245,9638.391938046245,9653.85629736141,15.464359315165723,0.07493609182562702,False,False
18995,18995,9638.391938046245,9638.391938046245,10297.505087376403,659.1131493301585,0.07489862377971422,False,False
18996,18996,9638.391938046245,9638.391938046245,10362.121938761211,723.7300007149668,0.07486117446782435,False,False
18997,18997,9638.391938046245,9638.391938046245,10292.256177051459,653.8642390052139,0.07482374388059045,False,False
18998,18998,9638.391938046245,9638.391938046245,10393.070121935078,754.6781838888326,0.07478633200865016,False,False
18999,18999,9638.391938046245,9638.391938046245,10107.630956135159,469.23901808891367,0.07474893884264583,False,False
19000,19000,9638.391938046245,9638.391938046245,11268.622499482019,1630.230561435773,0.07471156437322451,False,False
19001,19001,9638.391938046245,9638.391938046245,10818.873475013592,1180.481536967347,0.07467420859103792,False,False
19002,19002,9638.391938046245,9638.391938046245,9853.670009713998,215.27807166775335,0.0746368714867424,False,False
19003,19003,9638.391938046245,9638.391938046245,10896.325979830035,1257.9340417837896,0.07459955305099904,False,False
19004,19004,9638.391938046245,9638.391938046245,10383.795503410061,745.4035653638167,0.07456225327447354,False,False
19005,19005,9638.391938046245,9638.391938046245,10439.219479272871,800.8275412266273,0.07452497214783631,False,False
19006,19006,9638.391938046245,9638.391938046245,10689.394306356546,1051.0023683103002,0.07448770966176238,False,False
19007,19007,9638.391938046245,9638.391938046245,10645.088643130457,1006.6967050842126,0.07445046580693152,False,False
19008,19008,9638.391938046245,9638.391938046245,9820.927836323968,182.53589827772427,0.07441324057402804,False,False
19009,19009,9638.391938046245,9638.391938046245,10961.237616165137,1322.8456781188916,0.07437603395374104,False,False
19010,19010,9638.391938046245,9638.391938046245,10876.474294877149,1238.0823568309038,0.07433884593676417,False,False
19011,19011,9638.391938046245,9638.391938046245,10132.180916038109,493.78897799186336,0.0743016765137958,False,False
19012,19012,9638.391938046245,9638.391938046245,11136.18158634719,1497.7896483009447,0.0742645256755389,False,False
19013,19013,9638.391938046245,9638.391938046245,10120.641420045784,482.2494819995399,0.07422739341270113,False,False
19014,19014,9638.391938046245,9638.391938046245,10309.03865115649,670.6467131102445,0.07419027971599479,False,False
19015,19015,9638.391938046245,9638.391938046245,10480.70976885737,842.3178308111255,0.0741531845761368,False,False
19016,19016,9638.391938046245,9638.391938046245,10592.471296319736,954.0793582734916,0.07411610798384873,False,False
19017,19017,9638.391938046245,9638.391938046245,9895.460968681346,257.0690306351004,0.07407904992985681,False,False
19018,19018,9638.391938046245,9638.391938046245,9819.465744476944,181.07380643069968,0.07404201040489188,False,False
19019,19019,9638.391938046245,9638.391938046245,9707.990804295598,69.59886624935324,0.07400498939968944,False,False
19020,19020,9638.391938046245,9638.391938046245,11295.281692937984,1656.8897548917384,0.07396798690498961,False,False
19021,19021,9638.391938046245,9638.391938046245,10747.972627807298,1109.5806897610532,0.0739310029115371,False,False
19022,19022,9638.391938046245,9638.391938046245,9987.622664692895,349.2307266466499,0.07389403741008135,False,False
19023,19023,9638.391938046245,9638.391938046245,10446.511625266605,808.1196872203601,0.07385709039137632,False,False
19024,19024,9638.391938046245,9638.391938046245,10923.915515091976,1285.5235770457305,0.07382016184618063,False,False
19025,19025,9638.391938046245,9638.391938046245,10401.564065719747,763.1721276735032,0.07378325176525753,False,False
19026,19026,9638.391938046245,9638.391938046245,10728.18930519783,1089.797367151584,0.07374636013937491,False,False
19027,19027,9638.391938046245,9638.391938046245,9811.902167378154,173.5102293319078,0.07370948695930524,False,False
19028,19028,9638.391938046245,9638.391938046245,10186.459893589583,548.0679555433378,0.07367263221582558,False,False
19029,19029,9638.391938046245,9638.391938046245,10135.179026362983,496.7870883167378,0.07363579589971768,False,False
19030,19030,9638.391938046245,9638.391938046245,11004.882470128707,1366.4905320824612,0.07359897800176782,False,False
19031,19031,9638.391938046245,9638.391938046245,10747.972627807298,1109.5806897610532,0.07356217851276695,False,False
19032,19032,9638.391938046245,9638.391938046245,10129.35772967191,490.96579162566525,0.07352539742351057,False,False
19033,19033,9638.391938046245,9638.391938046245,10381.710219247065,743.3182812008196,0.07348863472479882,False,False
19034,19034,9638.391938046245,9638.391938046245,11122.855378565784,1484.4634405195388,0.07345189040743642,False,False
19035,19035,9638.391938046245,9638.391938046245,11111.628118461706,1473.2361804154605,0.0734151644622327,False,False
19036,19036,9638.391938046245,9638.391938046245,10656.18475432193,1017.7928162756851,0.0733784568800016,False,False
19037,19037,9638.391938046245,9638.391938046245,10858.479838600868,1220.0879005546235,0.0733417676515616,False,False
19038,19038,9638.391938046245,9638.391938046245,10443.535995674973,805.1440576287272,0.0733050967677358,False,False
19039,19039,9638.391938046245,9638.391938046245,10736.135479733342,1097.743541687097,0.07326844421935196,False,False
19040,19040,9638.391938046245,9638.391938046245,10202.40214980673,564.0102117604854,0.07323180999724228,False,False
19041,19041,9638.391938046245,9638.391938046245,10469.787546484302,831.3956084380579,0.07319519409224366,False,False
19042,19042,9638.391938046245,9638.391938046245,9903.452509460692,265.0605714144473,0.07315859649519754,False,False
19043,19043,9638.391938046245,9638.391938046245,11439.420372997709,1801.0284349514648,0.07312201719694995,False,False
19044,19044,9638.391938046245,9638.391938046245,10232.05957863802,593.6676405917754,0.07308545618835148,False,False
19045,19045,9638.391938046245,9638.391938046245,10479.919314054243,841.5273760079975,0.0730489134602573,False,False
19046,19046,9638.391938046245,9638.391938046245,10278.054386012518,639.662447966274,0.07301238900352719,False,False
19047,19047,9638.391938046245,9638.391938046245,10182.9937922605,544.6018542142558,0.07297588280902542,False,False
19048,19048,9638.391938046245,9638.391938046245,10859.615634878683,1221.2236968324378,0.07293939486762091,False,False
19049,19049,9638.391938046245,9638.391938046245,10922.75663472279,1284.3646966765446,0.07290292517018711,False,False
19050,19050,9638.391938046245,9638.391938046245,9777.551358660687,139.1594206144422,0.07286647370760202,False,False
19051,19051,9638.391938046245,9638.391938046245,9998.545295064576,360.1533570183311,0.07283004047074822,False,False
19052,19052,9638.391938046245,9638.391938046245,11249.54044234816,1611.1485043019154,0.07279362545051285,False,False
19053,19053,9638.391938046245,9638.391938046245,10984.121037741761,1345.7290996955169,0.0727572286377876,False,False
19054,19054,9638.391938046245,9638.391938046245,11394.591420659839,1756.1994826135933,0.0727208500234687,False,False
19055,19055,9638.391938046245,9638.391938046245,11030.227686498269,1391.8357484520238,0.07268448959845697,False,False
19056,19056,9638.391938046245,9638.391938046245,11112.032227500933,1473.6402894546886,0.07264814735365775,False,False
19057,19057,9638.391938046245,9638.391938046245,10722.422196056763,1084.0302580105185,0.07261182327998093,False,False
19058,19058,9638.391938046245,9638.391938046245,11774.222089287836,2135.830151241591,0.07257551736834095,False,False
19059,19059,9638.391938046245,9638.391938046245,10367.692388139609,729.3004500933642,0.07253922960965677,False,False
19060,19060,9638.391938046245,9638.391938046245,11234.326960071437,1595.9350220251918,0.07250295999485196,False,False
19061,19061,9638.391938046245,9638.391938046245,10169.190652019037,530.7987139727927,0.07246670851485452,False,False
19062,19062,9638.391938046245,9638.391938046245,10810.845627084025,1172.4536890377797,0.0724304751605971,False,False
19063,19063,9638.391938046245,9638.391938046245,11010.118207320236,1371.726269273992,0.0723942599230168,False,False
19064,19064,9638.391938046245,9638.391938046245,10463.925334061612,825.5333960153666,0.0723580627930553,False,False
19065,19065,9638.391938046245,9638.391938046245,11012.993602471059,1374.6016644248143,0.07232188376165878,False,False
19066,19066,9638.391938046245,9638.391938046245,10417.78626393664,779.3943258903953,0.07228572281977795,False,False
19067,19067,9638.391938046245,9638.391938046245,9723.618058108048,85.22612006180267,0.07224957995836807,False,False
19068,19068,9638.391938046245,9638.391938046245,9918.82144767518,280.4295096289352,0.0722134551683889,False,False
19069,19069,9638.391938046245,9638.391938046245,10617.330223717916,978.9382856716711,0.0721773484408047,False,False
19070,19070,9638.391938046245,9638.391938046245,10021.649889454535,383.2579514082894,0.0721412597665843,False,False
19071,19071,9638.391938046245,9638.391938046245,11030.640131495034,1392.2481934487894,0.07210518913670101,False,False
19072,19072,9638.391938046245,9638.391938046245,9838.541615579208,200.1496775329627,0.07206913654213266,False,False
19073,19073,9638.391938046245,9638.391938046245,10518.518476358673,880.1265383124282,0.07203310197386162,False,False
19074,19074,9638.391938046245,9638.391938046245,10080.614546079243,442.222608032998,0.07199708542287467,False,False
19075,19075,9638.391938046245,9638.391938046245,10971.046940582017,1332.6550025357715,0.07196108688016324,False,False
19076,19076,9638.391938046245,9638.391938046245,10746.357706324625,1107.9657682783807,0.07192510633672317,False,False
19077,19077,9638.391938046245,9638.391938046245,9911.673116631546,273.2811785853004,0.07188914378355481,False,False
19078,19078,9638.391938046245,9638.391938046245,9971.086583605129,332.69464555888396,0.07185319921166304,False,False
19079,19079,9638.391938046245,9638.391938046245,10975.41211228272,1337.0201742364743,0.07181727261205721,False,False
19080,19080,9638.391938046245,9638.391938046245,10732.935303581116,1094.5433655348716,0.07178136397575119,False,False
