iteration,temperature,current_cmax,best_cmax,candidate_cmax,delta,accepted,accepted_worse
551,63.488404062431975,1477,1286,1477,0,True,False
552,63.170962042119804,1471,1286,1471,-6,True,False
553,62.85510723190921,1471,1286,1471,0,True,False
554,62.54083169574966,1471,1286,1542,71,False,False
555,62.228127537270915,1471,1286,1498,27,False,False
556,61.91698689958456,1457,1286,1457,-14,True,False
557,61.60740196508664,1436,1286,1436,-21,True,False
558,61.299364955261204,1514,1286,1514,78,True,True
559,60.9928681304849,1540,1286,1540,26,True,True
560,60.68790378983247,1480,1286,1480,-60,True,False
561,60.384464270883306,1458,1286,1458,-22,True,False
562,60.082541949528895,1440,1286,1440,-18,True,False
563,59.78212923978125,1440,1286,1467,27,False,False
564,59.48321859358234,1440,1286,1440,0,True,False
565,59.18580250061443,1440,1286,1440,0,True,False
566,58.88987348811136,1440,1286,1490,50,False,False
567,58.5954241206708,1474,1286,1474,34,True,True
568,58.302447000067446,1527,1286,1527,53,True,True
569,58.010934765067105,1527,1286,1527,0,True,False
570,57.720880091241774,1527,1286,1544,17,False,False
571,57.432275690785566,1527,1286,1527,0,True,False
572,57.145114312331636,1497,1286,1497,-30,True,False
573,56.85938874076998,1483,1286,1483,-14,True,False
574,56.57509179706613,1483,1286,1522,39,False,False
575,56.2922163380808,1464,1286,1464,-19,True,False
576,56.01075525639039,1489,1286,1489,25,True,True
577,55.730701480108436,1489,1286,1489,0,True,False
578,55.452047972707895,1489,1286,1489,0,True,False
579,55.17478773284436,1489,1286,1553,64,False,False
580,54.89891379418014,1489,1286,1550,61,False,False
581,54.62441922520923,1503,1286,1503,14,True,True
582,54.351297129083186,1453,1286,1453,-50,True,False
583,54.079540643437774,1464,1286,1464,11,True,True
584,53.80914294022059,1464,1286,1511,47,False,False
585,53.54009722551948,1495,1286,1495,31,True,True
586,53.27239673939188,1436,1286,1436,-59,True,False
587,53.00603475569493,1436,1286,1436,0,True,False
588,52.74100458191645,1534,1286,1534,98,True,True
589,52.477299559006866,1487,1286,1487,-47,True,False
590,52.21491306121183,1487,1286,1487,0,True,False
591,51.95383849590577,1472,1286,1472,-15,True,False
592,51.69406930342625,1523,1286,1523,51,True,True
593,51.43559895690911,1466,1286,1466,-57,True,False
594,51.17842096212456,1466,1286,1466,0,True,False
595,50.92252885731394,1466,1286,1466,0,True,False
596,50.667916213027375,1509,1286,1509,43,True,True
597,50.414576631962234,1496,1286,1496,-13,True,False
598,50.16250374880243,1496,1286,1496,0,True,False
599,49.91169123005841,1496,1286,1496,0,True,False
600,49.66213277390811,1496,1286,1524,28,False,False
601,49.41382211003858,1457,1286,1457,-39,True,False
602,49.16675299948838,1459,1286,1459,2,True,True
603,48.92091923449094,1459,1286,1459,0,True,False
604,48.67631463831849,1428,1286,1428,-31,True,False
605,48.432933065126896,1428,1286,1428,0,True,False
606,48.190768399801264,1516,1286,1516,88,True,True
607,47.949814557802256,1433,1286,1433,-83,True,False
608,47.71006548501324,1388,1286,1388,-45,True,False
609,47.47151515758818,1388,1286,1427,39,False,False
610,47.23415758180024,1388,1286,1388,0,True,False
611,46.997986793891236,1388,1286,1388,0,True,False
612,46.76299685992178,1365,1286,1365,-23,True,False
613,46.529181875622164,1365,1286,1365,0,True,False
614,46.29653596624406,1365,1286,1365,0,True,False
615,46.06505328641284,1340,1286,1340,-25,True,False
616,45.83472801998077,1340,1286,1449,109,False,False
617,45.60555437988087,1349,1286,1349,9,True,True
618,45.377526607981466,1342,1286,1342,-7,True,False
619,45.15063897494156,1342,1286,1423,81,False,False
620,44.92488578006685,1342,1286,1356,14,False,False
621,44.70026135116651,1381,1286,1381,39,True,True
622,44.47676004441068,1381,1286,1381,0,True,False
623,44.25437624418863,1381,1286,1416,35,False,False
624,44.033104362967684,1397,1286,1397,16,True,True
625,43.81293884115284,1397,1286,1437,40,False,False
626,43.59387414694709,1386,1286,1386,-11,True,False
627,43.375904776212344,1396,1286,1396,10,True,True
628,43.15902525233128,1415,1286,1415,19,True,True
629,42.94323012606963,1415,1286,1415,0,True,False
630,42.72851397543928,1415,1286,1415,0,True,False
631,42.51487140556208,1415,1286,1415,0,True,False
632,42.30229704853427,1415,1286,1415,0,True,False
633,42.0907855632916,1449,1286,1449,34,True,True
634,41.880331635475144,1449,1286,1449,0,True,False
635,41.67092997729777,1449,1286,1510,61,False,False
636,41.46257532741128,1453,1286,1453,4,True,True
637,41.25526245077422,1453,1286,1453,0,True,False
638,41.04898613852035,1453,1286,1453,0,True,False
639,40.84374120782775,1450,1286,1450,-3,True,False
640,40.639522501788605,1448,1286,1448,-2,True,False
641,40.43632488927967,1497,1286,1497,49,True,True
642,40.234143264833264,1497,1286,1497,0,True,False
643,40.0329725485091,1482,1286,1482,-15,True,False
644,39.832807685766554,1450,1286,1450,-32,True,False
645,39.63364364733772,1450,1286,1450,0,True,False
646,39.43547542910103,1450,1286,1520,70,False,False
647,39.238298051955525,1450,1286,1507,57,False,False
648,39.04210656169575,1450,1286,1469,19,False,False
649,38.84689602888727,1450,1286,1493,43,False,False
650,38.652661548742834,1450,1286,1450,0,True,False
651,38.45939824099912,1524,1286,1524,74,True,True
652,38.26710124979412,1521,1286,1521,-3,True,False
653,38.075765743545155,1464,1286,1464,-57,True,False
654,37.88538691482743,1467,1286,1467,3,True,True
655,37.69595998025329,1440,1286,1440,-27,True,False
656,37.50748018035202,1452,1286,1452,12,True,True
657,37.319942779450265,1452,1286,1455,3,False,False
658,37.133343065553014,1403,1286,1403,-49,True,False
659,36.947676350225244,1403,1286,1403,0,True,False
660,36.76293796847412,1403,1286,1446,43,False,False
661,36.57912327863175,1377,1286,1377,-26,True,False
662,36.396227662238594,1372,1286,1372,-5,True,False
663,36.2142465239274,1366,1286,1366,-6,True,False
664,36.033175291307764,1366,1286,1435,69,False,False
665,35.85300941485122,1366,1286,1428,62,False,False
666,35.67374436777696,1366,1286,1398,32,False,False
667,35.495375645938076,1364,1286,1364,-2,True,False
668,35.31789876770839,1364,1286,1410,46,False,False
669,35.141309273869844,1372,1286,1372,8,True,True
670,34.965602727500496,1386,1286,1386,14,True,True
671,34.790774713862994,1386,1286,1386,0,True,False
672,34.616820840293684,1372,1286,1372,-14,True,False
673,34.44373673609221,1408,1286,1408,36,True,True
674,34.27151805241175,1408,1286,1408,0,True,False
675,34.10016046214969,1408,1286,1408,0,True,False
676,33.92965965983894,1409,1286,1409,1,True,True
677,33.760011361539746,1427,1286,1427,18,True,True
678,33.59121130473205,1427,1286,1427,0,True,False
679,33.42325524820839,1427,1286,1427,0,True,False
680,33.256138971967346,1427,1286,1427,0,True,False
681,33.08985827710751,1414,1286,1414,-13,True,False
682,32.924408985721975,1398,1286,1398,-16,True,False
683,32.75978694079336,1398,1286,1398,0,True,False
684,32.59598800608939,1398,1286,1398,0,True,False
685,32.433008066058946,1398,1286,1432,34,False,False
686,32.27084302572865,1429,1286,1429,31,True,True
687,32.10948881060001,1429,1286,1429,0,True,False
688,31.94894136654701,1429,1286,1429,0,True,False
689,31.789196659714275,1429,1286,1429,0,True,False
690,31.6302506764157,1429,1286,1472,43,False,False
691,31.472099423033626,1438,1286,1438,9,True,True
692,31.314738925918455,1457,1286,1457,19,True,True
693,31.158165231288866,1442,1286,1442,-15,True,False
694,31.00237440513242,1434,1286,1434,-8,True,False
695,30.847362533106757,1397,1286,1397,-37,True,False
696,30.693125720441223,1397,1286,1397,0,True,False
697,30.539660091839014,1397,1286,1474,77,False,False
698,30.38696179137982,1397,1286,1397,0,True,False
699,30.235026982422923,1397,1286,1397,0,True,False
700,30.083851847510807,1397,1286,1468,71,False,False
701,29.933432588273252,1404,1286,1404,7,True,True
702,29.78376542533189,1404,1286,1449,45,False,False
703,29.63484659820523,1404,1286,1452,48,False,False
704,29.4866723652142,1397,1286,1397,-7,True,False
705,29.33923900338813,1397,1286,1397,0,True,False
706,29.192542808371186,1397,1286,1397,0,True,False
707,29.046580094329332,1397,1286,1449,52,False,False
708,28.90134719385769,1398,1286,1398,1,True,True
709,28.756840457888398,1411,1286,1411,13,True,True
710,28.613056255598956,1411,1286,1448,37,False,False
711,28.46999097432096,1411,1286,1500,89,False,False
712,28.327641019449356,1420,1286,1420,9,True,True
713,28.186002814352108,1420,1286,1420,0,True,False
714,28.045072800280344,1420,1286,1505,85,False,False
715,27.904847436278946,1420,1286,1420,0,True,False
716,27.76532319909755,1415,1286,1415,-5,True,False
717,27.626496583102064,1415,1286,1485,70,False,False
718,27.48836410018655,1408,1286,1408,-7,True,False
719,27.350922279685623,1408,1286,1443,35,False,False
720,27.21416766828719,1408,1286,1466,58,False,False
721,27.078096829945757,1408,1286,1462,54,False,False
722,26.942706345796026,1408,1286,1439,31,False,False
723,26.807992814067045,1408,1286,1462,54,False,False
724,26.673952849996713,1390,1286,1390,-18,True,False
725,26.54058308574673,1417,1286,1417,27,True,True
726,26.407880170317995,1396,1286,1396,-21,True,False
727,26.275840769466402,1371,1286,1371,-25,True,False
728,26.144461565619075,1378,1286,1378,7,True,True
729,26.013739257790977,1378,1286,1378,0,True,False
730,25.88367056150202,1371,1286,1371,-7,True,False
731,25.75425220869451,1371,1286,1371,0,True,False
732,25.625480947651038,1380,1286,1380,9,True,True
733,25.497353542912784,1380,1286,1380,0,True,False
734,25.36986677519822,1371,1286,1371,-9,True,False
735,25.243017441322227,1371,1286,1407,36,False,False
736,25.116802354115617,1361,1286,1361,-10,True,False
737,24.991218342345036,1361,1286,1361,0,True,False
738,24.866262250633312,1361,1286,1361,0,True,False
739,24.741930939380147,1361,1286,1361,0,True,False
740,24.618221284683244,1361,1286,1361,0,True,False
741,24.495130178259828,1361,1286,1412,51,False,False
742,24.37265452736853,1361,1286,1361,0,True,False
743,24.250791254731688,1383,1286,1383,22,True,True
744,24.12953729845803,1383,1286,1405,22,False,False
745,24.00888961196574,1383,1286,1418,35,False,False
746,23.88884516390591,1383,1286,1383,0,True,False
747,23.769400938086378,1383,1286,1383,0,True,False
748,23.650553933395948,1402,1286,1402,19,True,True
749,23.532301163728967,1402,1286,1402,0,True,False
750,23.414639657910325,1446,1286,1446,44,True,True
751,23.29756645962077,1446,1286,1446,0,True,False
752,23.181078627322666,1446,1286,1446,0,True,False
753,23.065173234186055,1446,1286,1467,21,False,False
754,22.949847368015124,1381,1286,1381,-65,True,False
755,22.835098131175048,1375,1286,1375,-6,True,False
756,22.720922640519174,1375,1286,1414,39,False,False
757,22.607318027316577,1388,1286,1388,13,True,True
758,22.494281437179996,1388,1286,1433,45,False,False
759,22.381810029994092,1388,1286,1388,0,True,False
760,22.26990097984412,1375,1286,1375,-13,True,False
761,22.1585514749449,1375,1286,1407,32,False,False
762,22.04775871757018,1375,1286,1512,137,False,False
763,21.93751992398233,1375,1286,1424,49,False,False
764,21.827832324362415,1375,1286,1375,0,True,False
765,21.718693162740603,1375,1286,1406,31,False,False
766,21.6100996969269,1375,1286,1440,65,False,False
767,21.502049198442265,1375,1286,1399,24,False,False
768,21.394538952450056,1379,1286,1379,4,True,True
769,21.287566257687804,1379,1286,1404,25,False,False
770,21.181128426399365,1379,1286,1385,6,False,False
771,21.075222784267368,1379,1286,1379,0,True,False
772,20.96984667034603,1375,1286,1375,-4,True,False
773,20.8649974369943,1375,1286,1375,0,True,False
774,20.76067244980933,1367,1286,1367,-8,True,False
775,20.656869087560285,1367,1286,1367,0,True,False
776,20.55358474212248,1367,1286,1367,0,True,False
777,20.450816818411866,1367,1286,1367,0,True,False
778,20.348562734319806,1367,1286,1482,115,False,False
779,20.24681992064821,1367,1286,1367,0,True,False
780,20.145585821044968,1367,1286,1367,0,True,False
781,20.044857891939742,1367,1286,1383,16,False,False
782,19.944633602480046,1367,1286,1482,115,False,False
783,19.844910434467643,1367,1286,1367,0,True,False
784,19.745685882295305,1367,1286,1367,0,True,False
785,19.64695745288383,1370,1286,1370,3,True,True
786,19.54872266561941,1370,1286,1414,44,False,False
787,19.450979052291313,1367,1286,1367,-3,True,False
788,19.353724157029855,1369,1286,1369,2,True,True
789,19.256955536244707,1369,1286,1398,29,False,False
790,19.160670758563484,1369,1286,1369,0,True,False
791,19.064867404770663,1369,1286,1425,56,False,False
792,18.969543067746812,1369,1286,1369,0,True,False
793,18.87469535240808,1369,1286,1394,25,False,False
794,18.780321875646038,1369,1286,1369,0,True,False
795,18.68642026626781,1388,1286,1388,19,True,True
796,18.592988164936468,1385,1286,1385,-3,True,False
797,18.500023224111786,1387,1286,1387,2,True,True
798,18.407523107991224,1421,1286,1421,34,True,True
799,18.31548549245127,1421,1286,1462,41,False,False
800,18.223908064989015,1415,1286,1415,-6,True,False
801,18.13278852466407,1415,1286,1415,0,True,False
802,18.04212458204075,1409,1286,1409,-6,True,False
803,17.951913959130547,1409,1286,1469,60,False,False
804,17.862154389334894,1409,1286,1409,0,True,False
805,17.772843617388215,1409,1286,1427,18,False,False
806,17.683979399301275,1409,1286,1409,0,True,False
807,17.59555950230477,1409,1286,1463,54,False,False
808,17.507581704793246,1396,1286,1396,-13,True,False
809,17.42004379626928,1396,1286,1396,0,True,False
810,17.33294357728793,1396,1286,1418,22,False,False
811,17.246278859401496,1396,1286,1402,6,False,False
812,17.160047465104487,1420,1286,1420,24,True,True
813,17.07424722777896,1420,1286,1491,71,False,False
814,16.988875991640068,1407,1286,1407,-13,True,False
815,16.90393161168187,1407,1286,1429,22,False,False
816,16.819411953623458,1407,1286,1407,0,True,False
817,16.735314893855342,1407,1286,1407,0,True,False
818,16.651638319386063,1407,1286,1407,0,True,False
819,16.568380127789133,1407,1286,1456,49,False,False
820,16.48553822715019,1407,1286,1407,0,True,False
821,16.403110536014434,1407,1286,1429,22,False,False
822,16.321094983334362,1407,1286,1482,75,False,False
823,16.23948950841769,1414,1286,1414,7,True,True
824,16.158292060875603,1416,1286,1416,2,True,True
825,16.077500600571227,1416,1286,1486,70,False,False
826,15.99711309756837,1416,1286,1440,24,False,False
827,15.917127532080528,1400,1286,1400,-16,True,False
828,15.837541894420125,1400,1286,1514,114,False,False
829,15.758354184948024,1400,1286,1400,0,True,False
830,15.679562414023286,1400,1286,1504,104,False,False
831,15.601164601953169,1400,1286,1400,0,True,False
832,15.523158778943401,1413,1286,1413,13,True,True
833,15.445542985048684,1429,1286,1429,16,True,True
834,15.368315270123441,1429,1286,1440,11,False,False
835,15.291473693772824,1433,1286,1433,4,True,True
836,15.21501632530396,1499,1286,1499,66,True,True
837,15.13894124367744,1499,1286,1499,0,True,False
838,15.063246537459053,1489,1286,1489,-10,True,False
839,14.987930304771758,1489,1286,1489,0,True,False
840,14.912990653247899,1489,1286,1559,70,False,False
841,14.83842569998166,1489,1286,1513,24,False,False
842,14.76423357148175,1489,1286,1552,63,False,False
843,14.690412403624343,1483,1286,1483,-6,True,False
844,14.616960341606221,1462,1286,1462,-21,True,False
845,14.54387553989819,1462,1286,1462,0,True,False
846,14.471156162198698,1440,1286,1440,-22,True,False
847,14.398800381387705,1440,1286,1440,0,True,False
848,14.326806379480766,1440,1286,1490,50,False,False
849,14.255172347583361,1421,1286,1421,-19,True,False
850,14.183896485845445,1421,1286,1441,20,False,False
851,14.112977003416217,1421,1286,1447,26,False,False
852,14.042412118399136,1421,1286,1475,54,False,False
853,13.972200057807141,1411,1286,1411,-10,True,False
854,13.902339057518105,1397,1286,1397,-14,True,False
855,13.832827362230516,1397,1286,1458,61,False,False
856,13.763663225419362,1414,1286,1414,17,True,True
857,13.694844909292266,1406,1286,1406,-8,True,False
858,13.626370684745805,1406,1286,1473,67,False,False
859,13.558238831322074,1406,1286,1406,0,True,False
860,13.490447637165463,1406,1286,1454,48,False,False
861,13.422995398979637,1406,1286,1406,0,True,False
862,13.35588042198474,1411,1286,1411,5,True,True
863,13.289101019874815,1378,1286,1378,-33,True,False
864,13.222655514775441,1378,1286,1432,54,False,False
865,13.156542237201565,1378,1286,1381,3,False,False
866,13.090759526015557,1389,1286,1389,11,True,True
867,13.025305728385478,1403,1286,1403,14,True,True
868,12.96017919974355,1403,1286,1422,19,False,False
869,12.895378303744833,1400,1286,1400,-3,True,False
870,12.830901412226108,1400,1286,1453,53,False,False
871,12.766746905164979,1415,1286,1415,15,True,True
872,12.702913170639153,1415,1286,1415,0,True,False
873,12.639398604785956,1376,1286,1376,-39,True,False
874,12.576201611762027,1376,1286,1396,20,False,False
875,12.513320603703217,1361,1286,1361,-15,True,False
876,12.4507540006847,1361,1286,1406,45,False,False
877,12.388500230681277,1363,1286,1363,2,True,True
878,12.32655772952787,1363,1286,1379,16,False,False
879,12.264924940880231,1363,1286,1407,44,False,False
880,12.20360031617583,1363,1286,1458,95,False,False
881,12.142582314594952,1395,1286,1395,32,True,True
